location,date,population,new_vaccinations,rolling_vaccinations
Thailand,04/10/2020,69799978,NULL,59785
Thailand,04/11/2020,69799978,NULL,59785
Thailand,04/12/2020,69799978,NULL,59785
Thailand,05/01/2020,69799978,NULL,59785
Thailand,05/01/2021,69799978,NULL,59785
Thailand,05/02/2020,69799978,NULL,59785
Thailand,05/02/2021,69799978,NULL,59785
Thailand,05/03/2020,69799978,NULL,59785
Thailand,05/03/2021,69799978,NULL,59785
Thailand,05/04/2020,69799978,NULL,59785
Thailand,05/04/2021,69799978,37397,97182
Thailand,05/05/2020,69799978,NULL,97182
Thailand,05/06/2020,69799978,NULL,97182
Thailand,05/07/2020,69799978,NULL,97182
Thailand,05/08/2020,69799978,NULL,97182
Thailand,05/09/2020,69799978,NULL,97182
Thailand,05/10/2020,69799978,NULL,97182
Thailand,05/11/2020,69799978,NULL,97182
Thailand,05/12/2020,69799978,NULL,97182
Thailand,06/01/2020,69799978,NULL,97182
Thailand,06/01/2021,69799978,NULL,97182
Thailand,06/02/2020,69799978,NULL,97182
Thailand,06/02/2021,69799978,NULL,97182
Thailand,06/03/2020,69799978,NULL,97182
Thailand,06/03/2021,69799978,NULL,97182
Thailand,06/04/2020,69799978,NULL,97182
Thailand,06/04/2021,69799978,29108,126290
Thailand,06/05/2020,69799978,NULL,126290
Thailand,06/06/2020,69799978,NULL,126290
Thailand,06/07/2020,69799978,NULL,126290
Thailand,06/08/2020,69799978,NULL,126290
Thailand,06/09/2020,69799978,NULL,126290
Thailand,06/10/2020,69799978,NULL,126290
Thailand,06/11/2020,69799978,NULL,126290
Thailand,06/12/2020,69799978,NULL,126290
Thailand,07/01/2020,69799978,NULL,126290
Thailand,07/01/2021,69799978,NULL,126290
Thailand,07/02/2020,69799978,NULL,126290
Thailand,07/02/2021,69799978,NULL,126290
Thailand,07/03/2020,69799978,NULL,126290
Thailand,07/03/2021,69799978,NULL,126290
Thailand,07/04/2020,69799978,NULL,126290
Thailand,07/04/2021,69799978,67763,194053
Thailand,07/05/2020,69799978,NULL,194053
Thailand,07/06/2020,69799978,NULL,194053
Thailand,07/07/2020,69799978,NULL,194053
Thailand,07/08/2020,69799978,NULL,194053
Thailand,07/09/2020,69799978,NULL,194053
Thailand,07/10/2020,69799978,NULL,194053
Thailand,07/11/2020,69799978,NULL,194053
Thailand,07/12/2020,69799978,NULL,194053
Thailand,08/01/2020,69799978,NULL,194053
Thailand,08/01/2021,69799978,NULL,194053
Thailand,08/02/2020,69799978,NULL,194053
Thailand,08/02/2021,69799978,NULL,194053
Thailand,08/03/2020,69799978,NULL,194053
Thailand,08/03/2021,69799978,NULL,194053
Thailand,08/04/2020,69799978,NULL,194053
Thailand,08/04/2021,69799978,74622,268675
Thailand,08/05/2020,69799978,NULL,268675
Thailand,08/06/2020,69799978,NULL,268675
Thailand,08/07/2020,69799978,NULL,268675
Thailand,08/08/2020,69799978,NULL,268675
Thailand,08/09/2020,69799978,NULL,268675
Thailand,08/10/2020,69799978,NULL,268675
Thailand,08/11/2020,69799978,NULL,268675
Thailand,08/12/2020,69799978,NULL,268675
Thailand,09/01/2020,69799978,NULL,268675
Thailand,09/01/2021,69799978,NULL,268675
Thailand,09/02/2020,69799978,NULL,268675
Thailand,09/02/2021,69799978,NULL,268675
Thailand,09/03/2020,69799978,NULL,268675
Thailand,09/03/2021,69799978,NULL,268675
Thailand,09/04/2020,69799978,NULL,268675
Thailand,09/04/2021,69799978,71006,339681
Thailand,09/05/2020,69799978,NULL,339681
Thailand,09/06/2020,69799978,NULL,339681
Thailand,09/07/2020,69799978,NULL,339681
Thailand,09/08/2020,69799978,NULL,339681
Thailand,09/09/2020,69799978,NULL,339681
Thailand,09/10/2020,69799978,NULL,339681
Thailand,09/11/2020,69799978,NULL,339681
Thailand,09/12/2020,69799978,NULL,339681
Thailand,10/01/2020,69799978,NULL,339681
Thailand,10/01/2021,69799978,NULL,339681
Thailand,10/02/2020,69799978,NULL,339681
Thailand,10/02/2021,69799978,NULL,339681
Thailand,10/03/2020,69799978,NULL,339681
Thailand,10/03/2021,69799978,NULL,339681
Thailand,10/04/2020,69799978,NULL,339681
Thailand,10/04/2021,69799978,18016,357697
Thailand,10/05/2020,69799978,NULL,357697
Thailand,10/06/2020,69799978,NULL,357697
Thailand,10/07/2020,69799978,NULL,357697
Thailand,10/08/2020,69799978,NULL,357697
Thailand,10/09/2020,69799978,NULL,357697
Thailand,10/10/2020,69799978,NULL,357697
Thailand,10/11/2020,69799978,NULL,357697
Thailand,10/12/2020,69799978,NULL,357697
Thailand,11/01/2020,69799978,NULL,357697
Thailand,11/01/2021,69799978,NULL,357697
Thailand,11/02/2020,69799978,NULL,357697
Thailand,11/02/2021,69799978,NULL,357697
Thailand,11/03/2020,69799978,NULL,357697
Thailand,11/03/2021,69799978,NULL,357697
Thailand,11/04/2020,69799978,NULL,357697
Thailand,11/04/2021,69799978,14656,372353
Thailand,11/05/2020,69799978,NULL,372353
Thailand,11/06/2020,69799978,NULL,372353
Thailand,11/07/2020,69799978,NULL,372353
Thailand,11/08/2020,69799978,NULL,372353
Thailand,11/09/2020,69799978,NULL,372353
Thailand,11/10/2020,69799978,NULL,372353
Thailand,11/11/2020,69799978,NULL,372353
Thailand,11/12/2020,69799978,NULL,372353
Thailand,12/01/2020,69799978,NULL,372353
Thailand,12/01/2021,69799978,NULL,372353
Thailand,12/02/2020,69799978,NULL,372353
Thailand,12/02/2021,69799978,NULL,372353
Thailand,12/03/2020,69799978,NULL,372353
Thailand,12/03/2021,69799978,NULL,372353
Thailand,12/04/2020,69799978,NULL,372353
Thailand,12/04/2021,69799978,8480,380833
Thailand,12/05/2020,69799978,NULL,380833
Thailand,12/06/2020,69799978,NULL,380833
Thailand,12/07/2020,69799978,NULL,380833
Thailand,12/08/2020,69799978,NULL,380833
Thailand,12/09/2020,69799978,NULL,380833
Thailand,12/10/2020,69799978,NULL,380833
Thailand,12/11/2020,69799978,NULL,380833
Thailand,12/12/2020,69799978,NULL,380833
Thailand,13/01/2020,69799978,NULL,380833
Thailand,13/01/2021,69799978,NULL,380833
Thailand,13/02/2020,69799978,NULL,380833
Thailand,13/02/2021,69799978,NULL,380833
Thailand,13/03/2020,69799978,NULL,380833
Thailand,13/03/2021,69799978,NULL,380833
Thailand,13/04/2020,69799978,NULL,380833
Thailand,13/04/2021,69799978,773,381606
Thailand,13/05/2020,69799978,NULL,381606
Thailand,13/06/2020,69799978,NULL,381606
Thailand,13/07/2020,69799978,NULL,381606
Thailand,13/08/2020,69799978,NULL,381606
Thailand,13/09/2020,69799978,NULL,381606
Thailand,13/10/2020,69799978,NULL,381606
Thailand,13/11/2020,69799978,NULL,381606
Thailand,13/12/2020,69799978,NULL,381606
Thailand,14/01/2020,69799978,NULL,381606
Thailand,14/01/2021,69799978,NULL,381606
Thailand,14/02/2020,69799978,NULL,381606
Thailand,14/02/2021,69799978,NULL,381606
Thailand,14/03/2020,69799978,NULL,381606
Thailand,14/03/2021,69799978,NULL,381606
Thailand,14/04/2020,69799978,NULL,381606
Thailand,14/04/2021,69799978,NULL,381606
Thailand,14/05/2020,69799978,NULL,381606
Thailand,14/06/2020,69799978,NULL,381606
Thailand,14/07/2020,69799978,NULL,381606
Thailand,14/08/2020,69799978,NULL,381606
Thailand,14/09/2020,69799978,NULL,381606
Thailand,14/10/2020,69799978,NULL,381606
Thailand,14/11/2020,69799978,NULL,381606
Thailand,14/12/2020,69799978,NULL,381606
Thailand,15/01/2020,69799978,NULL,381606
Thailand,15/01/2021,69799978,NULL,381606
Thailand,15/02/2020,69799978,NULL,381606
Thailand,15/02/2021,69799978,NULL,381606
Thailand,15/03/2020,69799978,NULL,381606
Thailand,15/03/2021,69799978,NULL,381606
Thailand,15/04/2020,69799978,NULL,381606
Thailand,15/04/2021,69799978,NULL,381606
Thailand,15/05/2020,69799978,NULL,381606
Thailand,15/06/2020,69799978,NULL,381606
Thailand,15/07/2020,69799978,NULL,381606
Thailand,15/08/2020,69799978,NULL,381606
Thailand,15/09/2020,69799978,NULL,381606
Thailand,15/10/2020,69799978,NULL,381606
Thailand,15/11/2020,69799978,NULL,381606
Thailand,15/12/2020,69799978,NULL,381606
Thailand,16/01/2020,69799978,NULL,381606
Thailand,16/01/2021,69799978,NULL,381606
Thailand,16/02/2020,69799978,NULL,381606
Thailand,16/02/2021,69799978,NULL,381606
Thailand,16/03/2020,69799978,NULL,381606
Thailand,16/03/2021,69799978,NULL,381606
Thailand,16/04/2020,69799978,NULL,381606
Thailand,16/04/2021,69799978,19227,400833
Thailand,16/05/2020,69799978,NULL,400833
Thailand,16/06/2020,69799978,NULL,400833
Thailand,16/07/2020,69799978,NULL,400833
Thailand,16/08/2020,69799978,NULL,400833
Thailand,16/09/2020,69799978,NULL,400833
Thailand,16/10/2020,69799978,NULL,400833
Thailand,16/11/2020,69799978,NULL,400833
Thailand,16/12/2020,69799978,NULL,400833
Thailand,17/01/2020,69799978,NULL,400833
Thailand,17/01/2021,69799978,NULL,400833
Thailand,17/02/2020,69799978,NULL,400833
Thailand,17/02/2021,69799978,NULL,400833
Thailand,17/03/2020,69799978,NULL,400833
Thailand,17/03/2021,69799978,NULL,400833
Thailand,17/04/2020,69799978,NULL,400833
Thailand,17/04/2021,69799978,3262,404095
Thailand,17/05/2020,69799978,NULL,404095
Thailand,17/06/2020,69799978,NULL,404095
Thailand,17/07/2020,69799978,NULL,404095
Thailand,17/08/2020,69799978,NULL,404095
Thailand,17/09/2020,69799978,NULL,404095
Thailand,17/10/2020,69799978,NULL,404095
Thailand,17/11/2020,69799978,NULL,404095
Thailand,17/12/2020,69799978,NULL,404095
Thailand,18/01/2020,69799978,NULL,404095
Thailand,18/01/2021,69799978,NULL,404095
Thailand,18/02/2020,69799978,NULL,404095
Thailand,18/02/2021,69799978,NULL,404095
Thailand,18/03/2020,69799978,NULL,404095
Thailand,18/03/2021,69799978,NULL,404095
Thailand,18/04/2020,69799978,NULL,404095
Thailand,18/04/2021,69799978,10062,414157
Thailand,18/05/2020,69799978,NULL,414157
Thailand,18/06/2020,69799978,NULL,414157
Thailand,18/07/2020,69799978,NULL,414157
Thailand,18/08/2020,69799978,NULL,414157
Thailand,18/09/2020,69799978,NULL,414157
Thailand,18/10/2020,69799978,NULL,414157
Thailand,18/11/2020,69799978,NULL,414157
Thailand,18/12/2020,69799978,NULL,414157
Thailand,19/01/2020,69799978,NULL,414157
Thailand,19/01/2021,69799978,NULL,414157
Thailand,19/02/2020,69799978,NULL,414157
Thailand,19/02/2021,69799978,NULL,414157
Thailand,19/03/2020,69799978,NULL,414157
Thailand,19/03/2021,69799978,NULL,414157
Thailand,19/04/2020,69799978,NULL,414157
Thailand,19/04/2021,69799978,47627,461784
Thailand,19/05/2020,69799978,NULL,461784
Thailand,19/06/2020,69799978,NULL,461784
Thailand,19/07/2020,69799978,NULL,461784
Thailand,19/08/2020,69799978,NULL,461784
Thailand,19/09/2020,69799978,NULL,461784
Thailand,19/10/2020,69799978,NULL,461784
Thailand,19/11/2020,69799978,NULL,461784
Thailand,19/12/2020,69799978,NULL,461784
Thailand,20/01/2020,69799978,NULL,461784
Thailand,20/01/2021,69799978,NULL,461784
Thailand,20/02/2020,69799978,NULL,461784
Thailand,20/02/2021,69799978,NULL,461784
Thailand,20/03/2020,69799978,NULL,461784
Thailand,20/03/2021,69799978,NULL,461784
Thailand,20/04/2020,69799978,NULL,461784
Thailand,20/04/2021,69799978,46400,508184
Thailand,20/05/2020,69799978,NULL,508184
Thailand,20/06/2020,69799978,NULL,508184
Thailand,20/07/2020,69799978,NULL,508184
Thailand,20/08/2020,69799978,NULL,508184
Thailand,20/09/2020,69799978,NULL,508184
Thailand,20/10/2020,69799978,NULL,508184
Thailand,20/11/2020,69799978,NULL,508184
Thailand,20/12/2020,69799978,NULL,508184
Thailand,21/01/2020,69799978,NULL,508184
Thailand,21/01/2021,69799978,NULL,508184
Thailand,21/02/2020,69799978,NULL,508184
Thailand,21/02/2021,69799978,NULL,508184
Thailand,21/03/2020,69799978,NULL,508184
Thailand,21/03/2021,69799978,NULL,508184
Thailand,21/04/2020,69799978,NULL,508184
Thailand,21/04/2021,69799978,152230,660414
Thailand,21/05/2020,69799978,NULL,660414
Thailand,21/06/2020,69799978,NULL,660414
Thailand,21/07/2020,69799978,NULL,660414
Thailand,21/08/2020,69799978,NULL,660414
Thailand,21/09/2020,69799978,NULL,660414
Thailand,21/10/2020,69799978,NULL,660414
Thailand,21/11/2020,69799978,NULL,660414
Thailand,21/12/2020,69799978,NULL,660414
Thailand,22/01/2020,69799978,NULL,660414
Thailand,22/01/2021,69799978,NULL,660414
Thailand,22/02/2020,69799978,NULL,660414
Thailand,22/02/2021,69799978,NULL,660414
Thailand,22/03/2020,69799978,NULL,660414
Thailand,22/03/2021,69799978,NULL,660414
Thailand,22/04/2020,69799978,NULL,660414
Thailand,22/04/2021,69799978,99985,760399
Thailand,22/05/2020,69799978,NULL,760399
Thailand,22/06/2020,69799978,NULL,760399
Thailand,22/07/2020,69799978,NULL,760399
Thailand,22/08/2020,69799978,NULL,760399
Thailand,22/09/2020,69799978,NULL,760399
Thailand,22/10/2020,69799978,NULL,760399
Thailand,22/11/2020,69799978,NULL,760399
Thailand,22/12/2020,69799978,NULL,760399
Thailand,23/01/2020,69799978,NULL,760399
Thailand,23/01/2021,69799978,NULL,760399
Thailand,23/02/2020,69799978,NULL,760399
Thailand,23/02/2021,69799978,NULL,760399
Thailand,23/03/2020,69799978,NULL,760399
Thailand,23/03/2021,69799978,NULL,760399
Thailand,23/04/2020,69799978,NULL,760399
Thailand,23/04/2021,69799978,130620,891019
Thailand,23/05/2020,69799978,NULL,891019
Thailand,23/06/2020,69799978,NULL,891019
Thailand,23/07/2020,69799978,NULL,891019
Thailand,23/08/2020,69799978,NULL,891019
Thailand,23/09/2020,69799978,NULL,891019
Thailand,23/10/2020,69799978,NULL,891019
Thailand,23/11/2020,69799978,NULL,891019
Thailand,23/12/2020,69799978,NULL,891019
Thailand,24/01/2020,69799978,NULL,891019
Thailand,24/01/2021,69799978,NULL,891019
Thailand,24/02/2020,69799978,NULL,891019
Thailand,24/02/2021,69799978,NULL,891019
Thailand,24/03/2020,69799978,NULL,891019
Thailand,24/03/2021,69799978,NULL,891019
Thailand,24/04/2020,69799978,NULL,891019
Thailand,24/04/2021,69799978,28708,919727
Thailand,24/05/2020,69799978,NULL,919727
Thailand,24/06/2020,69799978,NULL,919727
Thailand,24/07/2020,69799978,NULL,919727
Thailand,24/08/2020,69799978,NULL,919727
Thailand,24/09/2020,69799978,NULL,919727
Thailand,24/10/2020,69799978,NULL,919727
Thailand,24/11/2020,69799978,NULL,919727
Thailand,24/12/2020,69799978,NULL,919727
Thailand,25/01/2020,69799978,NULL,919727
Thailand,25/01/2021,69799978,NULL,919727
Thailand,25/02/2020,69799978,NULL,919727
Thailand,25/02/2021,69799978,NULL,919727
Thailand,25/03/2020,69799978,NULL,919727
Thailand,25/03/2021,69799978,NULL,919727
Thailand,25/04/2020,69799978,NULL,919727
Thailand,25/04/2021,69799978,25513,945240
Thailand,25/05/2020,69799978,NULL,945240
Thailand,25/06/2020,69799978,NULL,945240
Thailand,25/07/2020,69799978,NULL,945240
Thailand,25/08/2020,69799978,NULL,945240
Thailand,25/09/2020,69799978,NULL,945240
Thailand,25/10/2020,69799978,NULL,945240
Thailand,25/11/2020,69799978,NULL,945240
Thailand,25/12/2020,69799978,NULL,945240
Thailand,26/01/2020,69799978,NULL,945240
Thailand,26/01/2021,69799978,NULL,945240
Thailand,26/02/2020,69799978,NULL,945240
Thailand,26/02/2021,69799978,NULL,945240
Thailand,26/03/2020,69799978,NULL,945240
Thailand,26/03/2021,69799978,NULL,945240
Thailand,26/04/2020,69799978,NULL,945240
Thailand,26/04/2021,69799978,77366,1022606
Thailand,26/05/2020,69799978,NULL,1022606
Thailand,26/06/2020,69799978,NULL,1022606
Thailand,26/07/2020,69799978,NULL,1022606
Thailand,26/08/2020,69799978,NULL,1022606
Thailand,26/09/2020,69799978,NULL,1022606
Thailand,26/10/2020,69799978,NULL,1022606
Thailand,26/11/2020,69799978,NULL,1022606
Thailand,26/12/2020,69799978,NULL,1022606
Thailand,27/01/2020,69799978,NULL,1022606
Thailand,27/01/2021,69799978,NULL,1022606
Thailand,27/02/2020,69799978,NULL,1022606
Thailand,27/02/2021,69799978,NULL,1022606
Thailand,27/03/2020,69799978,NULL,1022606
Thailand,27/03/2021,69799978,NULL,1022606
Thailand,27/04/2020,69799978,NULL,1022606
Thailand,27/04/2021,69799978,52681,1075287
Thailand,27/05/2020,69799978,NULL,1075287
Thailand,27/06/2020,69799978,NULL,1075287
Thailand,27/07/2020,69799978,NULL,1075287
Thailand,27/08/2020,69799978,NULL,1075287
Thailand,27/09/2020,69799978,NULL,1075287
Thailand,27/10/2020,69799978,NULL,1075287
Thailand,27/11/2020,69799978,NULL,1075287
Thailand,27/12/2020,69799978,NULL,1075287
Thailand,28/01/2020,69799978,NULL,1075287
Thailand,28/01/2021,69799978,NULL,1075287
Thailand,28/02/2020,69799978,NULL,1075287
Thailand,28/02/2021,69799978,NULL,1075287
Thailand,28/03/2020,69799978,NULL,1075287
Thailand,28/03/2021,69799978,NULL,1075287
Thailand,28/04/2020,69799978,NULL,1075287
Thailand,28/04/2021,69799978,64933,1140220
Thailand,28/05/2020,69799978,NULL,1140220
Thailand,28/06/2020,69799978,NULL,1140220
Thailand,28/07/2020,69799978,NULL,1140220
Thailand,28/08/2020,69799978,NULL,1140220
Thailand,28/09/2020,69799978,NULL,1140220
Thailand,28/10/2020,69799978,NULL,1140220
Thailand,28/11/2020,69799978,NULL,1140220
Thailand,28/12/2020,69799978,NULL,1140220
Thailand,29/01/2020,69799978,NULL,1140220
Thailand,29/01/2021,69799978,NULL,1140220
Thailand,29/02/2020,69799978,NULL,1140220
Thailand,29/03/2020,69799978,NULL,1140220
Thailand,29/03/2021,69799978,NULL,1140220
Thailand,29/04/2020,69799978,NULL,1140220
Thailand,29/04/2021,69799978,66968,1207188
Thailand,29/05/2020,69799978,NULL,1207188
Thailand,29/06/2020,69799978,NULL,1207188
Thailand,29/07/2020,69799978,NULL,1207188
Thailand,29/08/2020,69799978,NULL,1207188
Thailand,29/09/2020,69799978,NULL,1207188
Thailand,29/10/2020,69799978,NULL,1207188
Thailand,29/11/2020,69799978,NULL,1207188
Thailand,29/12/2020,69799978,NULL,1207188
Thailand,30/01/2020,69799978,NULL,1207188
Thailand,30/01/2021,69799978,NULL,1207188
Thailand,30/03/2020,69799978,NULL,1207188
Thailand,30/03/2021,69799978,NULL,1207188
Thailand,30/04/2020,69799978,NULL,1207188
Thailand,30/04/2021,69799978,65464,1272652
Thailand,30/05/2020,69799978,NULL,1272652
Thailand,30/06/2020,69799978,NULL,1272652
Thailand,30/07/2020,69799978,NULL,1272652
Thailand,30/08/2020,69799978,NULL,1272652
Thailand,30/09/2020,69799978,NULL,1272652
Thailand,30/10/2020,69799978,NULL,1272652
Thailand,30/11/2020,69799978,NULL,1272652
Thailand,30/12/2020,69799978,NULL,1272652
Thailand,31/01/2020,69799978,NULL,1272652
Thailand,31/01/2021,69799978,NULL,1272652
Thailand,31/03/2020,69799978,NULL,1272652
Thailand,31/03/2021,69799978,NULL,1272652
Thailand,31/05/2020,69799978,NULL,1272652
Thailand,31/07/2020,69799978,NULL,1272652
Thailand,31/08/2020,69799978,NULL,1272652
Thailand,31/10/2020,69799978,NULL,1272652
Thailand,31/12/2020,69799978,NULL,1272652
Vietnam,01/01/2021,97338583,NULL,NULL
Vietnam,01/02/2020,97338583,NULL,NULL
Vietnam,01/02/2021,97338583,NULL,NULL
Vietnam,01/03/2020,97338583,NULL,NULL
Vietnam,01/03/2021,97338583,NULL,NULL
Vietnam,01/04/2020,97338583,NULL,NULL
Vietnam,01/04/2021,97338583,1473,1473
Vietnam,01/05/2020,97338583,NULL,1473
Vietnam,01/06/2020,97338583,NULL,1473
Vietnam,01/07/2020,97338583,NULL,1473
Vietnam,01/08/2020,97338583,NULL,1473
Vietnam,01/09/2020,97338583,NULL,1473
Vietnam,01/10/2020,97338583,NULL,1473
Vietnam,01/11/2020,97338583,NULL,1473
Vietnam,01/12/2020,97338583,NULL,1473
Vietnam,02/01/2021,97338583,NULL,1473
Vietnam,02/02/2020,97338583,NULL,1473
Vietnam,02/02/2021,97338583,NULL,1473
Vietnam,02/03/2020,97338583,NULL,1473
Vietnam,02/03/2021,97338583,NULL,1473
Vietnam,02/04/2020,97338583,NULL,1473
Vietnam,02/04/2021,97338583,875,2348
Vietnam,02/05/2020,97338583,NULL,2348
Vietnam,02/06/2020,97338583,NULL,2348
Vietnam,02/07/2020,97338583,NULL,2348
Vietnam,02/08/2020,97338583,NULL,2348
Vietnam,02/09/2020,97338583,NULL,2348
Vietnam,02/10/2020,97338583,NULL,2348
Vietnam,02/11/2020,97338583,NULL,2348
Vietnam,02/12/2020,97338583,NULL,2348
Vietnam,03/01/2021,97338583,NULL,2348
Vietnam,03/02/2020,97338583,NULL,2348
Vietnam,03/02/2021,97338583,NULL,2348
Vietnam,03/03/2020,97338583,NULL,2348
Vietnam,03/03/2021,97338583,NULL,2348
Vietnam,03/04/2020,97338583,NULL,2348
Vietnam,03/04/2021,97338583,244,2592
Vietnam,03/05/2020,97338583,NULL,2592
Vietnam,03/06/2020,97338583,NULL,2592
Vietnam,03/07/2020,97338583,NULL,2592
Vietnam,03/08/2020,97338583,NULL,2592
Vietnam,03/09/2020,97338583,NULL,2592
Vietnam,03/10/2020,97338583,NULL,2592
Vietnam,03/11/2020,97338583,NULL,2592
Vietnam,03/12/2020,97338583,NULL,2592
Vietnam,04/01/2021,97338583,NULL,2592
Vietnam,04/02/2020,97338583,NULL,2592
Vietnam,04/02/2021,97338583,NULL,2592
Vietnam,04/03/2020,97338583,NULL,2592
Vietnam,04/03/2021,97338583,NULL,2592
Vietnam,04/04/2020,97338583,NULL,2592
Vietnam,04/04/2021,97338583,78,2670
Vietnam,04/05/2020,97338583,NULL,2670
Vietnam,04/06/2020,97338583,NULL,2670
Vietnam,04/07/2020,97338583,NULL,2670
Vietnam,04/08/2020,97338583,NULL,2670
Vietnam,04/09/2020,97338583,NULL,2670
Vietnam,04/10/2020,97338583,NULL,2670
Vietnam,04/11/2020,97338583,NULL,2670
Vietnam,04/12/2020,97338583,NULL,2670
Vietnam,05/01/2021,97338583,NULL,2670
Vietnam,05/02/2020,97338583,NULL,2670
Vietnam,05/02/2021,97338583,NULL,2670
Vietnam,05/03/2020,97338583,NULL,2670
Vietnam,05/03/2021,97338583,NULL,2670
Vietnam,05/04/2020,97338583,NULL,2670
Vietnam,05/04/2021,97338583,455,3125
Vietnam,05/05/2020,97338583,NULL,3125
Vietnam,05/06/2020,97338583,NULL,3125
Vietnam,05/07/2020,97338583,NULL,3125
Vietnam,05/08/2020,97338583,NULL,3125
Vietnam,05/09/2020,97338583,NULL,3125
Vietnam,05/10/2020,97338583,NULL,3125
Vietnam,05/11/2020,97338583,NULL,3125
Vietnam,05/12/2020,97338583,NULL,3125
Vietnam,06/01/2021,97338583,NULL,3125
Vietnam,06/02/2020,97338583,NULL,3125
Vietnam,06/02/2021,97338583,NULL,3125
Vietnam,06/03/2020,97338583,NULL,3125
Vietnam,06/03/2021,97338583,NULL,3125
Vietnam,06/04/2020,97338583,NULL,3125
Vietnam,06/04/2021,97338583,1085,4210
Vietnam,06/05/2020,97338583,NULL,4210
Vietnam,06/06/2020,97338583,NULL,4210
Vietnam,06/07/2020,97338583,NULL,4210
Vietnam,06/08/2020,97338583,NULL,4210
Vietnam,06/09/2020,97338583,NULL,4210
Vietnam,06/10/2020,97338583,NULL,4210
Vietnam,06/11/2020,97338583,NULL,4210
Vietnam,06/12/2020,97338583,NULL,4210
Vietnam,07/01/2021,97338583,NULL,4210
Vietnam,07/02/2020,97338583,NULL,4210
Vietnam,07/02/2021,97338583,NULL,4210
Vietnam,07/03/2020,97338583,NULL,4210
Vietnam,07/03/2021,97338583,NULL,4210
Vietnam,07/04/2020,97338583,NULL,4210
Vietnam,07/04/2021,97338583,1198,5408
Vietnam,07/05/2020,97338583,NULL,5408
Vietnam,07/06/2020,97338583,NULL,5408
Vietnam,07/07/2020,97338583,NULL,5408
Vietnam,07/08/2020,97338583,NULL,5408
Vietnam,07/09/2020,97338583,NULL,5408
Vietnam,07/10/2020,97338583,NULL,5408
Vietnam,07/11/2020,97338583,NULL,5408
Vietnam,07/12/2020,97338583,NULL,5408
Vietnam,08/01/2021,97338583,NULL,5408
Vietnam,08/02/2020,97338583,NULL,5408
Vietnam,08/02/2021,97338583,NULL,5408
Vietnam,08/03/2020,97338583,NULL,5408
Vietnam,08/03/2021,97338583,377,5785
Vietnam,08/04/2020,97338583,NULL,5785
Vietnam,08/04/2021,97338583,1208,6993
Vietnam,08/05/2020,97338583,NULL,6993
Vietnam,08/06/2020,97338583,NULL,6993
Vietnam,08/07/2020,97338583,NULL,6993
Vietnam,08/08/2020,97338583,NULL,6993
Vietnam,08/09/2020,97338583,NULL,6993
Vietnam,08/10/2020,97338583,NULL,6993
Vietnam,08/11/2020,97338583,NULL,6993
Vietnam,08/12/2020,97338583,NULL,6993
Vietnam,09/01/2021,97338583,NULL,6993
Vietnam,09/02/2020,97338583,NULL,6993
Vietnam,09/02/2021,97338583,NULL,6993
Vietnam,09/03/2020,97338583,NULL,6993
Vietnam,09/03/2021,97338583,145,7138
Vietnam,09/04/2020,97338583,NULL,7138
Vietnam,09/04/2021,97338583,1678,8816
Vietnam,09/05/2020,97338583,NULL,8816
Vietnam,09/06/2020,97338583,NULL,8816
Vietnam,09/07/2020,97338583,NULL,8816
Vietnam,09/08/2020,97338583,NULL,8816
Vietnam,09/09/2020,97338583,NULL,8816
Vietnam,09/10/2020,97338583,NULL,8816
Vietnam,09/11/2020,97338583,NULL,8816
Vietnam,09/12/2020,97338583,NULL,8816
Vietnam,10/01/2021,97338583,NULL,8816
Vietnam,10/02/2020,97338583,NULL,8816
Vietnam,10/02/2021,97338583,NULL,8816
Vietnam,10/03/2020,97338583,NULL,8816
Vietnam,10/03/2021,97338583,433,9249
Vietnam,10/04/2020,97338583,NULL,9249
Vietnam,10/04/2021,97338583,211,9460
Vietnam,10/05/2020,97338583,NULL,9460
Vietnam,10/06/2020,97338583,NULL,9460
Vietnam,10/07/2020,97338583,NULL,9460
Vietnam,10/08/2020,97338583,NULL,9460
Vietnam,10/09/2020,97338583,NULL,9460
Vietnam,10/10/2020,97338583,NULL,9460
Vietnam,10/11/2020,97338583,NULL,9460
Vietnam,10/12/2020,97338583,NULL,9460
Vietnam,11/01/2021,97338583,NULL,9460
Vietnam,11/02/2020,97338583,NULL,9460
Vietnam,11/02/2021,97338583,NULL,9460
Vietnam,11/03/2020,97338583,NULL,9460
Vietnam,11/03/2021,97338583,630,10090
Vietnam,11/04/2020,97338583,NULL,10090
Vietnam,11/04/2021,97338583,170,10260
Vietnam,11/05/2020,97338583,NULL,10260
Vietnam,11/06/2020,97338583,NULL,10260
Vietnam,11/07/2020,97338583,NULL,10260
Vietnam,11/08/2020,97338583,NULL,10260
Vietnam,11/09/2020,97338583,NULL,10260
Vietnam,11/10/2020,97338583,NULL,10260
Vietnam,11/11/2020,97338583,NULL,10260
Vietnam,11/12/2020,97338583,NULL,10260
Vietnam,12/01/2021,97338583,NULL,10260
Vietnam,12/02/2020,97338583,NULL,10260
Vietnam,12/02/2021,97338583,NULL,10260
Vietnam,12/03/2020,97338583,NULL,10260
Vietnam,12/03/2021,97338583,3663,13923
Vietnam,12/04/2020,97338583,NULL,13923
Vietnam,12/04/2021,97338583,831,14754
Vietnam,12/05/2020,97338583,NULL,14754
